conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2000,140,140,140,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2001,97,93,299,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2002,280,280,291,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2003,231,227,236,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2004,270,264,344,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2005,234,222,243,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2006,310,310,1018,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2007,132,132,1077,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2008,184,184,217,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2009,377,377,400,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2010,258,258,352,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2011,204,204,210,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2012,182,181,193,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2013,165,165,170,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2014,190,187,199,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2015,168,168,173,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2016,92,92,101,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2017,174,174,214,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2018,144,103,149,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2019,138,135,176,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2020,165,165,166,3,Philippines,840,,,,840,840,3,22.1
209,411,Philippines,Government of Philippines,154,,CPP,169,,2,,2021,195,195,195,3,Philippines,840,,,,840,840,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,1991,150,150,150,3,Myanmar (Burma),775,,,,775,775,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,1995,33,33,33,3,Myanmar (Burma),775,,,,775,775,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2000,43,43,43,3,"Myanmar (Burma), India",775,,,,775,"750, 775",3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2001,62,62,62,3,Myanmar (Burma),775,,,,775,775,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2005,38,23,38,3,Myanmar (Burma),775,,,,775,775,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2006,92,92,97,3,Myanmar (Burma),775,,,,775,775,3,22.1
11475,11018,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2007,215,215,215,3,Myanmar (Burma),775,,,,775,775,3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1989,25,25,25,2,India,750,,770,,"770, 750",750,3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1990,28,26,28,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1991,99,99,195,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1992,25,25,33,2,India,750,,770,,"770, 750",750,3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1994,42,42,42,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1996,35,35,35,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1997,127,127,133,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1998,147,147,163,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1999,934,914,1508,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2000,198,198,234,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2001,46,46,84,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2002,212,212,233,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2003,237,237,276,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2013,31,31,33,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2014,49,46,68,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2015,63,62,64,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2016,100,100,112,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2017,151,151,153,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2018,129,126,164,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2019,164,164,175,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
218,422,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2020,162,162,168,2,"India, Pakistan",750,,770,,"770, 750","770, 750",3,22.1
220,426,Paraguay,Government of Paraguay,24,,Military faction (forces of Andres Rodriguez),724,,2,,1989,150,17,300,3,Paraguay,150,,,,150,150,5,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1989,1000,809,1355,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1990,393,393,428,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1991,552,497,672,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1992,1163,1130,1275,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1994,25,15,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1995,110,60,110,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1997,41,41,41,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1998,36,36,36,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,"428, 429",Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, God's Army","181, 180",,1,Karen,2000,114,112,114,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2001,36,36,36,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2002,110,108,121,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2003,38,38,44,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2004,27,25,28,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2005,42,38,46,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2006,104,79,105,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2007,104,104,106,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2008,33,33,36,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2009,63,43,79,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,"428, 430",Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, DKBA 5","1107, 180",,1,Karen,2010,121,106,125,3,"Myanmar (Burma), Thailand",775,,,,775,"800, 775",3,22.1
221,"428, 430",Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, DKBA 5","1107, 180",,1,Karen,2011,334,318,1467,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,430,Myanmar (Burma),Government of Myanmar (Burma),144,,DKBA 5,1107,,1,Karen,2013,41,41,41,3,Myanmar (Burma),775,,,,775,775,3,22.1
221,428,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2021,78,72,991,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2017,46,46,46,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2018,46,34,77,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2019,49,36,91,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,16759,Myanmar (Burma),Government of Myanmar (Burma),144,,NUG,8060,,2,,2021,684,595,3288,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,434,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1990,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,434,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1991,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,434,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1992,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,434,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1994,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2013,29,29,30,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2014,37,37,203,3,Myanmar (Burma),775,,,,775,775,3,22.1
222,14273,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2015,106,106,181,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,15069,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2016,86,84,129,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,15069,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2017,393,393,404,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2018,27,14,87,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2019,480,365,1013,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2020,161,161,199,3,"Bangladesh, Myanmar (Burma)",775,,,,775,"771, 775",3,22.1
223,442,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1991,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,22.1
223,442,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1994,109,109,109,3,Myanmar (Burma),775,,,,775,775,3,22.1
11487,12139,Malaysia,Government of Malaysia,152,,Sultanate of Sulu,4006,,1,Sabah,2013,70,68,122,3,"Malaysia, Philippines",820,,,,820,"820, 840",3,22.1
224,446,Myanmar (Burma),Government of Myanmar (Burma),144,,BMA,191,,1,Mon,1996,80,80,80,3,Myanmar (Burma),775,,,,775,775,3,22.1
224,445,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1990,112,112,112,3,Myanmar (Burma),775,,,,775,775,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1991,78,78,78,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1992,322,322,502,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1993,182,174,193,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1994,68,68,68,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1996,173,172,173,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1997,84,78,85,3,India,750,,,,750,750,3,22.1
227,451,India,Government of India,141,,PWG,193,,2,,1998,99,99,111,3,India,750,,,,750,750,3,22.1
227,"452, 451",India,Government of India,141,,"PWG, MCC","193, 194",,2,,1999,126,120,130,3,India,750,,,,750,750,3,22.1
227,"452, 11932, 451",India,Government of India,141,,"CPI-ML-J, PWG, MCC","193, 3946, 194",,2,,2000,196,189,201,3,India,750,,,,750,750,3,22.1
227,"452, 451",India,Government of India,141,,"PWG, MCC","193, 194",,2,,2001,173,158,173,3,India,750,,,,750,750,3,22.1
227,"452, 451",India,Government of India,141,,"PWG, MCC","193, 194",,2,,2002,179,178,189,3,India,750,,,,750,750,3,22.1
227,"452, 451",India,Government of India,141,,"PWG, MCC","193, 194",,2,,2003,99,99,104,3,India,750,,,,750,750,3,22.1
227,"452, 451",India,Government of India,141,,"PWG, MCC","193, 194",,2,,2004,65,65,65,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2005,199,199,241,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2006,546,489,608,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2007,377,373,404,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2008,384,376,437,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2009,522,513,654,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2010,569,556,664,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2011,299,299,348,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2012,245,237,278,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2013,215,209,236,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2014,198,171,245,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2015,146,146,205,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2016,268,244,323,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2017,245,244,246,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2018,309,304,321,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2019,216,216,217,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2020,153,152,175,3,India,750,,,,750,750,3,22.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2021,181,175,193,3,India,750,,,,750,750,3,22.1
230,"14595, 459",Yemen (North Yemen),Government of Yemen (North Yemen),123,,"Forces of Hadi, AQAP","6254, 881","Government of Kuwait, Government of Egypt, Government of Saudi Arabia, Government of Jordan, Government of Qatar, Government of Eritrea, Government of United Arab Emirates, Government of Bahrain, Government of Sudan, Government of Morocco",2,,2016,3046,3022,3093,4,"Yemen (North Yemen), Saudi Arabia",678,,,"651, 600, 625, 690, 694, 663, 692, 670, 696, 531",678,"678, 670",2,22.1
