id,call,city,state,country,date,lat,lon,elev,atmp,ntmp,nbtmp,nyrt,eyrt,amax,nbmax,amin,nbmin,himax,hidy,lomin,lody,totpcp,nmpcp,nbdypcp,nyrp,eyrp,nbtr,nbdyrep,nbobs,totrepr
01254,-99999,KOTSOY,-99999,NORWAY,202501,62.9763,10.5608,127,-3.90,-4.10,62,-99999,2020,-1.70,31,-6.10,31,9.1,17,-19.6,6,13.7,-99999,31,-99999,2020,0,31,217,13.7
01257,-99999,VOLLI_TRONDHEIM,-99999,NORWAY,202501,63.4200,10.4538,127,-0.70,-1.20,62,-99999,2020,1.30,31,-2.60,31,10.2,16,-13.3,6,34.2,78.4,31,-99999,2020,0,31,217,34.2
01259,-99999,BUHOLMRASA,-99999,NORWAY,202501,64.4013,10.4550,21,2.60,2.00,62,-99999,2020,4.10,31,1.10,31,10.2,17,-6.4,8,-99999,85.1,0,-99999,2020,0,0,0,-99999
01262,-99999,NORDOYAN_(LGT-H),-99999,NORWAY,202501,64.8000,10.5500,33,2.50,2.00,62,-99999,2020,3.80,31,1.20,31,9.9,17,-4.4,8,-99999,-99999,0,-99999,2020,0,0,0,-99999
01265,-99999,TYNSET_II,-99999,NORWAY,202501,62.2800,10.7800,482,-9.10,-10.10,62,-99999,2020,-5.60,31,-12.60,31,10.9,17,-29.8,6,36.7,31.6,31,-99999,2020,0,31,248,36.7
01270,-99999,KVITHAMAR,-99999,NORWAY,202501,63.4882,10.8795,40,-1.10,-0.80,62,-99999,2020,1.30,31,-3.50,31,10.3,16,-17.7,6,74.0,-99999,31,-99999,2020,0,31,217,74.0
01271,ENVA,TRONDHEIM/VAERNES,-99999,NORWAY,202501,63.4700,10.9305,17,-1.20,-1.20,62,-99999,2020,1.30,31,-3.60,31,11.2,17,-16.2,6,56.3,66.2,29,-99999,2020,0,31,248,56.9
01272,-99999,FROSTA,-99999,NORWAY,202501,63.5652,10.6932,70,0.20,0.00,62,-99999,2020,1.80,31,-1.40,31,10.4,17,-11.9,6,0.0,-99999,31,-99999,2020,0,31,124,0.0
01273,-99999,SELBU,-99999,NORWAY,202501,63.2248,11.0075,161,-2.70,-2.40,62,-99999,2020,0.00,31,-5.30,31,10.9,17,-20.7,6,42.1,-99999,31,-99999,2020,0,31,248,42.1
01277,-99999,STEINKJER_(AMOS),-99999,NORWAY,202501,64.0217,11.4500,80,-0.40,-2.50,62,-99999,2020,1.40,31,-2.30,31,9.6,16,-14.4,6,83.3,83.3,31,-99999,2020,0,31,217,83.3
01281,-99999,NAMSSKOGAN,-99999,NORWAY,202501,64.7422,12.8460,140,-3.00,-4.40,62,-99999,2020,-1.10,31,-4.90,31,8.4,17,-17.6,3,185.2,-99999,31,-99999,2020,0,31,248,185.2
01282,ENRM,RORVIK/RYUM,-99999,NORWAY,202501,64.8400,11.2300,14,0.40,-0.30,62,-99999,2020,2.40,31,-1.50,31,9.9,17,-11.0,3,-99999,-99999,0,-99999,2020,0,0,0,-99999
01287,-99999,SOLENDET,-99999,NORWAY,202501,62.6793,11.8153,760,-5.80,-7.80,62,-99999,2020,-3.30,31,-8.30,31,7.4,17,-22.0,6,45.0,-99999,31,-99999,2020,0,31,124,45.0
01288,-99999,ROROS_(CITY),-99999,NORWAY,202501,62.5781,11.3800,630,-7.10,-9.20,62,-99999,2020,-3.50,31,-10.70,31,9.3,16,-32.1,6,45.5,33.6,31,-99999,2020,2,31,124,37.0
01290,ENNM,NAMSOS_LUFTHAVN,-99999,NORWAY,202501,64.4708,11.5800,2,-0.80,-2.00,62,-99999,2020,1.00,31,-2.60,31,9.6,17,-10.5,6,-99999,-99999,0,-99999,2020,0,0,0,-99999
01291,-99999,GARTLAND,-99999,NORWAY,202501,64.5310,12.3837,95,-3.20,-4.10,62,-99999,2020,-0.90,31,-5.50,31,9.5,17,-18.2,7,171.1,-99999,31,-99999,2020,0,31,217,171.1
01293,-99999,MERAKER-EGGE,-99999,NORWAY,202501,63.4115,11.7277,169,-2.50,-2.60,62,-99999,2020,0.10,31,-5.00,31,11.7,17,-20.2,6,61.3,-99999,31,-99999,2020,0,31,248,61.3
01304,-99999,YTTEROYANE_FYR,-99999,NORWAY,202501,61.5717,4.6817,26,3.60,3.90,24,-99999,2020,4.80,13,2.20,12,7.6,25,-3.9,3,-99999,-99999,0,-99999,2020,0,0,0,-99999
01307,-99999,FEDJE,-99999,NORWAY,202501,60.7800,4.7150,19,3.40,3.80,62,-99999,2020,4.60,31,2.20,31,8.9,17,-3.8,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01308,-99999,FURUNESET,-99999,NORWAY,202501,61.2928,5.0443,7,0.90,2.20,62,-99999,2020,2.70,31,-0.90,31,7.8,16,-8.6,5,188.9,244.3,31,-99999,2020,0,31,217,188.9
01310,ENFL,FLORO,-99999,NORWAY,202501,61.5832,5.0300,9,2.60,2.80,62,-99999,2020,4.10,31,1.10,31,9.1,17,-5.1,9,-99999,-99999,0,-99999,2020,0,0,0,-99999
01311,ENBR,BERGEN/FLESLAND_AFB,-99999,NORWAY,202501,60.3000,5.2265,50,1.30,2.00,62,-99999,2020,3.50,31,-0.90,31,8.7,28,-9.0,5,161.8,145.3,30,-99999,2020,0,31,247,145.8
01314,-99999,FOSSMARK,-99999,NORWAY,202501,60.5205,5.7243,10,1.30,2.10,62,-99999,2020,3.00,31,-0.40,31,10.2,17,-6.6,12,219.8,-99999,31,-99999,2020,0,31,216,219.8
01315,-99999,EVANGER,-99999,NORWAY,202501,60.6470,6.1105,17,-2.50,-0.80,62,-99999,2020,-1.00,31,-4.00,31,5.7,25,-13.4,12,192.2,232.2,31,-99999,2020,0,31,248,192.2
01317,-99999,BERGEN_FLORIDA,-99999,NORWAY,202501,60.3831,5.3331,12,2.00,2.60,62,-99999,2020,4.10,31,0.00,31,9.4,17,-8.7,5,195.3,252.0,27,-99999,2020,1,31,248,196.0
01319,-99999,TAKLE,-99999,NORWAY,202501,61.0300,5.3813,39,2.00,2.30,62,-99999,2020,3.80,31,0.30,31,9.5,17,-7.4,3,227.1,-99999,31,-99999,2020,0,31,248,227.1
01320,ENSD,SANDANE/ANDA,-99999,NORWAY,202501,61.8300,6.1200,60,0.50,1.40,62,-99999,2020,2.10,31,-1.10,31,11.7,18,-8.5,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01321,-99999,STRYN,-99999,NORWAY,202501,61.9200,6.5700,208,-1.60,-1.00,62,-99999,2020,0.50,31,-3.70,31,10.9,17,-13.9,9,148.4,-99999,31,-99999,2020,0,31,248,148.4
01323,-99999,FORDE/BRINGELANDSAS,-99999,NORWAY,202501,61.4000,5.7700,321,-0.90,-1.00,62,-99999,2020,1.10,31,-2.80,31,7.0,18,-11.4,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01326,-99999,MODALEN_III,-99999,NORWAY,202501,60.8590,5.9758,125,-1.30,-0.60,32,-99999,2020,0.80,16,-3.50,17,5.7,24,-11.8,5,96.3,-99999,17,-99999,2020,0,17,132,96.3
01327,-99999,KVAMSKOGEN-JONSHOGDI,-99999,NORWAY,202501,60.3887,5.9640,455,-2.10,-1.50,62,-99999,2020,0.20,31,-4.50,31,6.3,17,-13.3,2,253.0,-99999,31,-99999,2020,0,31,248,253.0
01329,-99999,KVAMSOY,-99999,NORWAY,202501,60.3632,6.2805,49,1.60,2.00,62,-99999,2020,3.10,31,0.20,31,7.6,29,-5.4,3,119.1,-99999,30,-99999,2020,4,31,248,116.0
01332,-99999,FJAERLAND-BREMUSEET,-99999,NORWAY,202501,61.4233,6.7642,3,-2.80,-1.60,62,-99999,2020,-0.60,31,-4.90,31,6.6,25,-16.1,12,164.5,-99999,31,-99999,2020,0,31,216,164.5
01336,ENBM,BULKEN,-99999,NORWAY,202501,60.6455,6.2220,328,-2.30,-2.10,62,-99999,2020,-0.40,31,-4.30,31,8.2,17,-12.6,12,148.3,232.2,31,-99999,2020,0,31,248,148.3
01337,-99999,VOSSEVANGEN,-99999,NORWAY,202501,60.6252,6.4265,55,-3.70,-1.50,62,-99999,2020,-1.60,31,-5.80,31,7.0,17,-18.6,12,135.2,-99999,31,-99999,2020,0,31,248,135.2
01338,-99999,VANGSNES,-99999,NORWAY,202501,61.1724,6.6500,50,0.70,1.00,62,-99999,2020,2.00,31,-0.60,31,8.8,17,-6.0,2,86.2,120.5,31,-99999,2020,0,31,247,86.2
01340,-99999,FET_I_EIDFJORD,-99999,NORWAY,202501,60.4085,7.2798,735,-4.40,-4.00,62,-99999,2020,-2.10,31,-6.70,31,5.6,17,-20.8,2,82.7,-99999,31,-99999,2020,0,31,147,82.7
01342,-99999,ULLENSVANG,-99999,NORWAY,202501,60.3185,6.6538,12,0.20,1.50,62,-99999,2020,2.10,31,-1.60,31,7.1,14,-8.0,12,119.5,-99999,31,-99999,2020,0,31,217,119.5
01344,-99999,MJOLFJELL,-99999,NORWAY,202501,60.7022,6.9373,695,-4.00,-3.80,62,-99999,2020,-1.50,31,-6.40,31,7.9,17,-18.2,5,144.7,-99999,31,-99999,2020,0,31,248,144.7
01345,-99999,KLEVAVATNET,-99999,NORWAY,202501,60.7192,7.2085,960,-5.30,-4.50,62,-99999,2020,-3.00,31,-7.70,31,4.4,15,-19.0,2,61.3,-99999,31,-99999,2020,0,31,217,61.3
01346,-99999,MIDTSTOVA,-99999,NORWAY,202501,60.6563,7.2755,1162,-5.60,-5.90,58,-99999,2020,-3.40,29,-8.00,30,3.3,19,-18.4,5,54.4,-99999,30,-99999,2020,0,30,232,54.4
01347,ENSG,SOGNDAL,-99999,NORWAY,202501,61.1580,7.1413,497,-3.40,-3.20,62,-99999,2020,-1.20,31,-5.50,31,7.5,17,-14.7,2,-99999,-99999,0,-99999,2020,0,0,0,-99999
01350,-99999,FINSEVATN,-99999,NORWAY,202501,60.6000,7.5300,1210,-7.10,-8.80,58,-99999,2020,-4.00,29,-10.30,30,6.4,18,-26.7,5,101.6,-99999,30,-99999,2020,0,30,231,101.6
01352,-99999,SANDHAUG,-99999,NORWAY,202501,60.1833,7.4805,1250,-8.90,-9.80,62,-99999,2020,-5.40,31,-12.40,31,4.4,18,-31.5,5,13.1,-99999,31,-99999,2020,0,31,124,13.1
01355,-99999,LAERDAL_IV,-99999,NORWAY,202501,61.1033,7.5025,4,-1.80,-0.80,62,-99999,2020,0.20,31,-3.80,31,8.1,25,-12.6,12,0.0,44.7,31,-99999,2020,0,31,124,0.0
01357,-99999,HOLLEKOLTEN,-99999,NORWAY,202501,60.8705,8.5175,807,-4.40,-4.60,62,-99999,2020,-2.10,31,-6.70,31,9.9,18,-15.2,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01358,-99999,HEMSEDAL_II,-99999,NORWAY,202501,60.8548,8.5930,604,-6.80,-6.30,62,-99999,2020,-3.30,31,-10.30,31,10.2,15,-26.0,12,-99999,-99999,0,-99999,2020,0,0,0,-99999
01359,-99999,GEILO-OLDEBRATEN,-99999,NORWAY,202501,60.5300,8.1951,773,-6.20,-5.40,62,-99999,2020,-2.80,31,-9.70,31,8.2,16,-22.2,11,64.8,75.9,31,-99999,2020,1,31,248,63.1
01360,-99999,BRATA-SLETTOM,-99999,NORWAY,202501,61.9000,7.9000,664,-5.00,-6.20,62,-99999,2020,-3.00,31,-6.90,31,9.4,15,-18.6,6,55.8,30.8,31,-99999,2020,0,31,90,49.1
01361,-99999,GROTLI_III,-99999,NORWAY,202501,62.0162,7.6637,872,-8.10,-7.50,62,-99999,2020,-4.80,31,-11.30,31,7.6,16,-26.7,5,50.0,-99999,31,-99999,2020,0,31,248,50.0
01362,-99999,JUVVASSHOE,-99999,NORWAY,202501,61.6775,8.3690,1894,-8.60,-9.60,62,-99999,2020,-6.90,31,-10.20,31,5.5,17,-20.6,3,-99999,-99999,0,-99999,2020,0,0,0,-99999
01363,-99999,DAGALI_AP,-99999,NORWAY,202501,60.4188,8.5263,798,-8.10,-7.20,62,-99999,2020,-3.60,31,-12.60,31,7.2,18,-28.4,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01364,-99999,FILEFJELL,-99999,NORWAY,202501,61.1780,8.1125,956,-8.50,-7.00,62,-99999,2020,-4.80,31,-12.10,31,6.3,16,-28.9,12,36.1,50.2,31,-99999,2020,0,31,248,36.1
01365,-99999,BEITOSTOLEN_II,-99999,NORWAY,202501,61.2509,8.9226,965,-5.20,-5.80,62,-99999,2020,-3.10,31,-7.40,31,7.0,16,-16.3,5,49.5,65.7,31,-99999,2020,0,31,248,49.5
01366,-99999,SOGNEFJELL,-99999,NORWAY,202501,61.5700,8.0000,1417,-8.60,-8.90,62,-99999,2020,-6.20,31,-11.00,31,2.9,20,-20.7,5,44.2,-99999,31,-99999,2020,0,31,162,44.2
01367,-99999,FAGERNES,-99999,NORWAY,202501,60.9830,9.2330,365,-8.70,-7.80,62,-99999,2020,-5.60,31,-11.70,31,8.0,17,-26.7,12,42.2,38.0,31,-99999,2020,0,31,248,42.2
01368,ENFG,FAGERNES/LEIRIN,-99999,NORWAY,202501,61.0000,9.3000,822,-6.50,-8.40,62,-99999,2020,-3.00,31,-10.00,31,8.6,16,-23.6,12,-99999,-99999,0,-99999,2020,0,0,0,-99999
01370,-99999,SKABU,-99999,NORWAY,202501,61.5308,9.4023,928,-6.40,-8.10,62,-99999,2020,-3.90,31,-8.90,31,7.8,17,-16.6,5,54.7,-99999,31,-99999,2020,0,31,217,54.7
01371,-99999,LOKEN_I_VOLBU,-99999,NORWAY,202501,61.1220,9.0630,521,-6.30,-99999,62,-99999,2020,-3.00,31,-9.60,31,10.1,16,-21.6,5,43.2,49.4,31,-99999,2020,0,31,217,43.2
01373,-99999,NESBYEN-TODOKK,-99999,NORWAY,202501,60.5669,9.1333,166,-7.70,-7.50,62,-99999,2020,-5.00,31,-10.40,31,7.4,25,-22.4,12,44.4,33.2,31,-99999,2020,0,31,248,44.4
01374,-99999,VEST-TORPA_II,-99999,NORWAY,202501,60.9345,10.0358,542,-5.60,-6.60,62,-99999,2020,-2.50,31,-8.80,31,9.2,16,-20.1,5,79.3,59.4,31,-99999,2020,0,31,217,79.3
01375,-99999,KVITFJELL,-99999,NORWAY,202501,61.4648,10.1277,1030,-5.60,-7.50,62,-99999,2020,-4.10,31,-7.20,31,6.4,18,-14.5,3,-99999,39.4,0,-99999,2020,0,0,0,-99999
01376,-99999,GULSVIK_II,-99999,NORWAY,202501,60.3830,9.6050,142,-5.30,-5.00,62,-99999,2020,-2.70,31,-8.00,31,12.1,17,-19.6,13,36.0,-99999,31,-99999,2020,0,31,198,36.0
01378,-99999,LILLEHAMMER-SAETHERENG,-99999,NORWAY,202501,61.1000,10.4800,240,-6.20,-6.20,62,-99999,2020,-4.10,31,-8.20,31,5.4,25,-16.8,5,55.0,52.6,31,-99999,2020,0,31,248,55.0
01380,-99999,VENABU,-99999,NORWAY,202501,61.6513,10.1100,940,-7.50,-8.00,62,-99999,2020,-4.70,31,-10.20,31,5.7,16,-20.1,5,48.8,52.5,30,-99999,2020,0,31,124,49.7
01381,-99999,APELSVOLL,-99999,NORWAY,202501,60.7002,10.8695,264,-4.30,-4.60,62,-99999,2020,-2.10,31,-6.50,31,7.5,16,-15.4,13,89.2,46.1,31,-99999,2020,0,31,217,89.2
01382,-99999,KISE,-99999,NORWAY,202501,60.7733,10.8055,128,-5.00,-5.20,62,-99999,2020,-2.30,31,-7.60,31,5.7,25,-18.2,5,61.4,-99999,31,-99999,2020,0,31,217,61.4
01383,-99999,EVENSTAD-OVERENGET,-99999,NORWAY,202501,61.4255,11.1500,257,-7.80,-8.40,62,-99999,2020,-5.00,31,-10.70,31,4.0,25,-26.3,5,-99999,-99999,0,-99999,2020,0,0,0,-99999
01384,ENGM,OSLO/GARDERMOEN,-99999,NORWAY,202501,60.2065,11.0802,204,-3.50,-4.50,62,-99999,2020,-1.20,31,-5.70,31,5.5,16,-20.4,5,48.7,64.6,31,-99999,2020,0,31,246,48.7
01385,-99999,HAMAR,-99999,NORWAY,202501,60.8180,11.0697,222,-4.30,-5.00,62,-99999,2020,-2.30,31,-6.20,31,5.1,25,-17.8,5,36.5,-99999,31,-99999,2020,0,31,248,36.5
01386,-99999,HAMAR_II,-99999,NORWAY,202501,60.8006,11.0948,141,-5.80,-5.60,62,-99999,2020,-3.20,31,-8.30,31,6.5,25,-21.3,5,34.3,-99999,31,-99999,2020,0,31,217,34.3
01387,-99999,FAVANG,-99999,NORWAY,202501,61.4582,10.1872,200,-8.80,-8.60,62,-99999,2020,-6.20,31,-11.40,31,5.2,25,-24.3,5,54.8,-99999,31,-99999,2020,0,31,217,54.8
01389,-99999,RENA_AP,-99999,NORWAY,202501,61.1830,11.3670,256,-8.40,-8.20,62,-99999,2020,-4.80,31,-12.10,31,5.4,17,-29.4,5,50.9,59.1,31,-99999,2020,0,31,248,50.9
01392,-99999,FLISA_II,-99999,NORWAY,202501,60.6142,12.0125,185,-4.90,-5.70,62,-99999,2020,-2.20,31,-7.50,31,5.2,17,-24.2,5,60.5,-99999,31,-99999,2020,0,31,248,60.5
01393,-99999,DREVSJO,-99999,NORWAY,202501,61.8870,12.0500,674,-7.70,-8.90,62,-99999,2020,-3.70,31,-11.70,31,8.2,17,-25.0,10,49.2,35.0,31,-99999,2020,0,31,248,49.2
01403,-99999,UTSIRA_FYR,-99999,NORWAY,202501,59.3000,4.8830,56,3.80,3.60,62,-99999,2020,4.80,31,2.80,31,8.2,14,-3.1,3,109.3,128.4,29,-99999,2020,0,31,248,108.8
01406,-99999,SLATTEROY,-99999,NORWAY,202501,59.9200,5.0700,25,3.70,3.40,62,-99999,2020,4.90,31,2.50,31,8.4,17,-3.6,3,-99999,-99999,0,-99999,2020,0,0,0,-99999
01408,ENHD,HAUGESUND/KARMOY,-99999,NORWAY,202501,59.3500,5.2200,24,2.50,2.60,62,-99999,2020,4.70,31,0.20,31,8.8,14,-10.8,11,-99999,-99999,0,-99999,2020,0,0,0,-99999
01411,-99999,KVITSOY_-_NORDBO,-99999,NORWAY,202501,59.0705,5.4122,22,3.80,4.00,62,-99999,2020,4.90,31,2.80,31,8.2,14,-3.0,3,53.6,-99999,31,-99999,2020,0,31,248,53.6
01412,-99999,OBRESTAD_FYR,-99999,NORWAY,202501,58.6500,5.5700,26,2.80,2.00,62,-99999,2020,4.40,31,1.30,31,8.1,24,-8.3,12,75.5,132.3,31,-99999,2020,0,31,248,75.5
01413,-99999,SAERHEIM,-99999,NORWAY,202501,58.7605,5.6508,87,2.40,2.70,62,-99999,2020,3.80,31,1.00,31,8.1,15,-6.5,11,101.5,-99999,31,-99999,2020,0,31,217,101.5
01414,-99999,ROVER,-99999,NORWAY,202501,59.4382,5.0780,25,3.80,4.00,62,-99999,2020,4.90,31,2.70,31,8.5,14,-3.0,3,-99999,-99999,0,-99999,2020,0,0,0,-99999
01415,ENZV,STAVANGER/SOLA(AFB),-99999,NORWAY,202501,58.8843,5.6370,9,2.30,2.40,62,-99999,2020,4.40,31,0.20,31,8.5,29,-11.1,12,73.5,116.6,26,-99999,2020,1,31,248,71.9
01416,-99999,STAVANGER_VAALAND,-99999,NORWAY,202501,58.9563,5.7300,72,2.70,-99999,62,-99999,-99999,4.00,31,1.40,31,8.3,15,-4.6,12,82.3,-99999,31,-99999,-99999,0,31,215,82.3
01417,-99999,NEDRE_VATS,-99999,NORWAY,202501,59.4927,5.7500,65,0.60,1.60,62,-99999,2020,3.10,31,-1.90,31,8.5,28,-14.4,12,166.0,273.7,31,-99999,2020,0,31,248,166.0
01418,-99999,AUSTEVOLL,-99999,NORWAY,202501,60.0167,5.2038,32,3.90,2.80,22,-99999,2020,5.50,11,1.80,12,8.7,28,-3.4,2,30.6,-99999,12,-99999,2020,0,12,82,30.6
01419,-99999,LIARVATN,-99999,NORWAY,202501,59.0512,6.1212,300,-0.20,0.50,62,-99999,2020,1.70,31,-2.00,31,7.1,17,-11.9,12,177.5,-99999,31,-99999,2020,0,31,217,177.5
01422,-99999,FISTER_SIGMUNDSTAD,-99999,NORWAY,202501,59.1600,6.0365,30,2.80,2.90,62,-99999,2020,4.20,31,1.30,31,9.9,17,-6.1,12,100.9,-99999,31,-99999,2020,0,31,248,100.9
01424,-99999,SAUDA,-99999,NORWAY,202501,59.6500,6.3700,5,-0.10,0.60,62,-99999,2020,2.00,31,-2.20,31,8.9,24,-11.4,12,185.2,275.6,30,-99999,2020,5,31,248,193.1
01425,-99999,EIK_HOVE,-99999,NORWAY,202501,58.5200,6.5200,66,-0.70,-0.10,62,-99999,2020,1.80,31,-3.30,31,8.8,14,-17.6,12,170.5,286.9,28,-99999,2020,2,31,248,167.8
01426,-99999,EIGEROYA,-99999,NORWAY,202501,58.4352,5.8718,49,3.20,3.40,62,-99999,2020,4.30,31,2.10,31,8.0,24,-4.0,12,-99999,-99999,0,-99999,2020,0,0,0,-99999
01427,-99999,LISTA_FYR,-99999,NORWAY,202501,58.1200,6.5700,14,3.10,2.60,62,-99999,2020,4.70,31,1.60,31,8.3,1,-5.5,12,78.1,124.6,31,-99999,2020,0,31,246,78.1
01429,-99999,ROLDALSFJELLET,-99999,NORWAY,202501,59.8315,6.7330,1010,-3.80,-4.10,62,-99999,2020,-1.90,31,-5.60,31,5.3,19,-14.7,3,73.5,216.9,31,-99999,2020,0,31,161,73.5
01430,-99999,MANDAL_III,-99999,NORWAY,202501,58.0247,7.4517,10,1.70,2.30,62,-99999,2020,3.60,31,-0.10,31,9.1,14,-8.3,12,118.5,-99999,31,-99999,2020,0,31,217,118.5
01431,-99999,SIRDAL-SINNES,-99999,NORWAY,202501,58.9230,6.9097,560,-3.80,-3.00,62,-99999,2020,-1.00,31,-6.70,31,5.5,14,-22.2,12,128.2,-99999,31,-99999,2020,0,31,248,128.2
01434,-99999,VAAGSLI,-99999,NORWAY,202501,59.7700,7.3700,822,-6.60,-6.40,62,-99999,2020,-2.90,31,-10.20,31,6.5,18,-23.6,12,80.5,129.2,31,-99999,2020,0,31,124,80.5
01435,-99999,HAUKELISETER_TESTFELT,-99999,NORWAY,202501,59.8100,7.2100,989,-5.50,-6.20,62,-99999,2020,-3.10,31,-7.90,31,7.1,18,-18.2,12,124.9,-99999,31,-99999,2020,0,31,217,124.9
01436,-99999,LINDESNES_(LGT-H),-99999,NORWAY,202501,57.9815,7.0500,23,3.80,2.80,62,-99999,2020,4.90,31,2.60,31,8.5,1,-2.3,11,110.6,130.3,31,-99999,2020,0,31,124,0.0
01439,-99999,KONSMO-HOYLAND,-99999,NORWAY,202501,58.2772,7.4388,280,-0.90,-0.50,60,-99999,2020,1.10,31,-3.00,30,6.9,15,-13.0,12,180.2,217.6,31,-99999,2020,1,31,93,179.5
01440,-99999,BLASJO,-99999,NORWAY,202501,59.3400,6.8817,1105,-5.10,-5.50,60,-99999,2020,-3.40,30,-6.80,30,4.5,19,-16.1,2,-99999,-99999,0,-99999,2020,0,0,0,-99999
01441,-99999,HOVDEN-LUNDANE,-99999,NORWAY,202501,59.5800,7.3897,841,-7.30,-7.10,62,-99999,2020,-3.70,31,-10.80,31,6.8,15,-28.0,12,88.4,-99999,31,-99999,2020,0,31,248,88.4
01442,-99999,BYGLANDSFJORD-SOLBA,-99999,NORWAY,202501,58.6863,7.8030,211,-1.20,-1.50,62,-99999,2020,0.60,31,-2.90,31,10.1,14,-10.4,12,101.9,139.8,31,-99999,2020,0,31,248,101.9
01444,-99999,VALLE,-99999,NORWAY,202501,59.2000,7.5300,1050,-4.60,-2.30,62,-99999,2020,-1.70,31,-7.60,31,9.4,17,-21.5,12,84.4,-99999,31,-99999,2020,0,31,248,84.4
01447,-99999,HOYDALSMO_II,-99999,NORWAY,202501,59.4965,8.1999,561,-7.20,-5.30,62,-99999,2020,-2.60,31,-11.80,31,7.7,17,-24.6,3,105.5,-99999,31,-99999,2020,0,31,248,105.5
01448,-99999,OKSOY_(LGT-H),-99999,NORWAY,202501,58.0732,8.0532,9,2.50,2.10,62,-99999,2020,4.00,31,1.10,31,9.3,14,-5.6,12,-99999,-99999,0,-99999,2020,0,0,0,-99999
01449,-99999,GJERSTAD,-99999,NORWAY,202501,58.8700,9.0263,32,-3.90,-3.00,62,-99999,2020,-0.80,31,-7.00,31,8.4,17,-18.5,4,115.6,-99999,31,-99999,2020,0,31,248,115.6
01450,-99999,MOSSTRAND_II,-99999,NORWAY,202501,59.8397,8.1800,977,-5.00,-6.30,62,-99999,2020,-2.30,31,-7.80,31,8.8,19,-19.6,12,65.5,77.9,31,-99999,2020,0,31,248,65.5
01452,ENCN,KRISTIANSAND/KJEVIK,-99999,NORWAY,202501,58.2000,8.0800,17,-0.10,0.20,62,-99999,2020,2.60,31,-2.90,31,10.0,14,-12.6,12,142.6,146.8,31,-99999,2020,0,31,247,142.6
01453,-99999,HYNNEKLEIV,-99999,NORWAY,202501,58.6007,8.4167,162,-3.40,-2.10,62,-99999,2020,-0.20,31,-6.70,31,9.0,14,-20.7,12,111.4,-99999,31,-99999,2020,0,31,248,111.4
01455,-99999,TVEITSUND,-99999,NORWAY,202501,59.0300,8.5200,255,-2.20,-1.80,62,-99999,2020,0.50,31,-4.90,31,12.0,17,-14.5,13,109.7,92.8,31,-99999,2020,0,31,217,109.7
01459,-99999,NELAUG,-99999,NORWAY,202501,58.6581,8.6300,142,-1.70,-1.60,62,-99999,2020,0.90,31,-4.40,31,9.4,16,-14.9,13,187.9,149.9,31,-99999,2020,1,31,93,185.2
01460,-99999,GULLHOLMEN,-99999,NORWAY,202501,59.4352,10.5780,14,0.60,0.20,62,-99999,2020,2.10,31,-0.80,31,7.5,16,-6.8,13,-99999,-99999,0,-99999,2020,0,0,0,-99999
01461,-99999,GAUSTATOPPEN,-99999,NORWAY,202501,59.8497,8.6562,1804,-8.20,-99999,62,-99999,-99999,-6.90,31,-9.50,31,5.4,18,-19.4,3,-99999,-99999,0,-99999,-99999,0,0,0,-99999
01462,-99999,PORSGRUNN,-99999,NORWAY,202501,59.0872,9.6603,100,-1.20,-0.80,62,-99999,2020,0.80,31,-3.20,31,6.9,16,-11.0,13,97.3,-99999,31,-99999,2020,0,31,217,97.3
01463,-99999,AS,-99999,NORWAY,202501,59.6605,10.7818,92,-2.60,-2.80,62,-99999,2020,0.00,31,-5.30,31,5.8,18,-19.6,5,83.3,-99999,31,-99999,2020,0,31,217,83.3
01464,-99999,LANDVIK,-99999,NORWAY,202501,58.3400,8.5225,6,0.30,0.10,62,-99999,2020,3.20,31,-2.50,31,10.3,14,-12.6,4,157.5,153.1,31,-99999,2020,0,31,217,157.5
01465,-99999,TORUNGEN_FYR,-99999,NORWAY,202501,58.3831,8.7917,12,2.00,1.70,62,-99999,2020,3.60,31,0.40,31,9.8,14,-6.3,13,137.7,87.4,31,-99999,2020,0,31,248,137.7
01466,-99999,KJELLER_AP,-99999,NORWAY,202501,59.9708,11.0383,109,-4.20,-4.10,54,-99999,2020,-1.10,27,-7.40,27,5.2,25,-21.0,5,-99999,60.4,0,-99999,2020,0,0,0,-99999
01467,-99999,LYNGOR_(LGT-H),-99999,NORWAY,202501,58.6362,9.1500,7,1.50,1.30,62,-99999,2020,3.20,31,-0.10,31,8.9,16,-6.6,13,-99999,-99999,0,-99999,2020,0,0,0,-99999
01468,-99999,KONGSVINGER,-99999,NORWAY,202501,60.1903,12.0067,148,-5.00,-4.90,50,-99999,2020,-2.20,27,-7.40,26,6.0,17,-22.5,5,62.2,-99999,28,-99999,2020,0,28,103,62.2
01469,-99999,HONEFOSS-HOYBY,-99999,NORWAY,202501,60.1665,10.2478,141,-3.50,-4.20,62,-99999,2020,-1.40,31,-5.60,31,6.5,25,-15.4,4,41.8,-99999,31,-99999,2020,0,31,248,41.8
